USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA_ARS,ANALYSIS,PEAK_TIME
3.011128e+22,88.901,0.00166977,1925.919,7.332,1469.946,36.13,0.00587473,28.505,91.038,0.12352146,31612980000000.0,4192242000000.0,1.23105e+23,23.612,675.355896,3.972,80.366,245,11123,"[{'isMostAccurate': True, 'time21_5': '2010-11-11T20:49Z', 'latitude': -22.0, 'longitude': -7.0, 'halfAngle': 25.0, 'speed': 877.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-07-18T20:56Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/802/-1', 'enlilList': [{'modelCompletionTime': '2010-11-11T18:56Z', 'au': 2.0, 'estimatedShockArrivalTime': '2010-11-15T01:07Z', 'estimatedDuration': 15.4, 'rmin_re': 6.2, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 4, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/6132/-1', 'impactList': None, 'cmeIDs': ['2010-11-11T17:00:00-CME-001']}]}]",2010.11.06_17:00_TAI
1.081848e+22,63.816,0.00107366,5872.501,22.115,453.845,32.391,0.00266729,38.022,69.186,-0.14190197,8716904000000.0,1189809000000.0,1.236054e+23,29.986,215.688705,3.536,17.014,902,11305,"[{'isMostAccurate': True, 'time21_5': '2011-10-01T20:38Z', 'latitude': 1.0, 'longitude': -4.0, 'halfAngle': 25.0, 'speed': 335.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-08-08T16:41Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2729/-1', 'enlilList': [{'modelCompletionTime': '2011-10-03T11:39Z', 'au': 2.0, 'estimatedShockArrivalTime': '2011-10-05T11:23Z', 'estimatedDuration': 14.5, 'rmin_re': 6.5, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 3, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2727/-1', 'impactList': None, 'cmeIDs': ['2011-10-01T09:54:00-CME-001', '2011-10-01T10:24:00-CME-001', '2011-10-02T01:54:00-CME-001']}, {'modelCompletionTime': '2011-10-03T12:05Z', 'au': 2.0, 'estimatedShockArrivalTime': '2011-10-05T10:48Z', 'estimatedDuration': 15.3, 'rmin_re': 6.5, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 3, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2732/-1', 'impactList': [{'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'MESSENGER', 'arrivalTime': '2011-10-02T14:07Z'}, {'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'STEREO B', 'arrivalTime': '2011-10-04T01:05Z'}], 'cmeIDs': ['2011-10-01T09:54:00-CME-001', '2011-10-01T10:24:00-CME-001', '2011-09-30T19:54:00-CME-001', '2011-10-02T01:54:00-CME-001']}]}, {'isMostAccurate': False, 'time21_5': '2011-10-01T18:00Z', 'latitude': 4.0, 'longitude': 27.0, 'halfAngle': 25.0, 'speed': 400.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-08-08T16:29Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2724/-1', 'enlilList': [{'modelCompletionTime': '2011-10-03T09:21Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2722/-1', 'impactList': None, 'cmeIDs': ['2011-10-01T10:24:00-CME-001', '2011-10-01T09:54:00-CME-001']}]}]",2011.09.26_10:24_TAI
2.111353e+22,104.957,0.00270113,9036.189,43.856,1610.804,64.831,0.00653769,52.845,104.311,0.1940013,35619980000000.0,3482217000000.0,4.211201e+23,43.485,1097.30127,4.222,94.78,3437,11909,"[{'isMostAccurate': True, 'time21_5': '2013-12-07T12:15Z', 'latitude': -40.0, 'longitude': 60.0, 'halfAngle': 40.0, 'speed': 750.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-12-07T20:48Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/3732/-1', 'enlilList': [{'modelCompletionTime': '2013-12-07T10:11Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/3730/-1', 'impactList': None, 'cmeIDs': ['2013-12-07T07:39:00-CME-001']}]}]",2013.12.02_07:39_TAI
1.661e+22,107.04,0.00098615,8555.206,42.56,1391.183,67.453,0.00258867,55.212,108.022,-0.00832081,32425200000000.0,2029269000000.0,3.355108e+23,43.305,1465.490845,4.146,29.121,3879,12014,"[{'isMostAccurate': True, 'time21_5': '2014-04-01T00:40Z', 'latitude': -3.0, 'longitude': 80.0, 'halfAngle': 22.0, 'speed': 215.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'CME associated with M1.4 class flare', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-03-31T17:53Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5056/-1', 'enlilList': []}]",2014.03.26_08:54_TAI
2.428306e+22,111.237,-0.00348584,9068.078,32.326,1963.273,61.331,-0.00746606,46.257,113.578,0.28350085,39092820000000.0,5346166000000.0,4.314457e+23,37.897,1364.844849,4.133,124.88,3941,12030,"[{'isMostAccurate': True, 'time21_5': '2014-04-10T10:00Z', 'latitude': 12.0, 'longitude': 41.0, 'halfAngle': 28.0, 'speed': 440.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This CME is very faint and the measurements are based on POS measurements done using STEREOCat tool and  the Ice Cream Cone Calculator Tool for SOHO only.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-10T18:49Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5188/-1', 'enlilList': [{'modelCompletionTime': '2014-04-10T13:19Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5186/-1', 'impactList': None, 'cmeIDs': ['2014-04-10T00:48:00-CME-001']}]}]",2014.04.05_00:48_TAI
5.214885e+21,117.197,0.00749623,2129.678,4.603,334.797,45.418,0.02661257,29.463,117.391,0.49494541,7027004000000.0,2676275000000.0,2.340989e+22,24.008,241.227463,3.468,62.046,3999,12037,"[{'isMostAccurate': True, 'time21_5': '2014-04-18T02:32Z', 'latitude': -46.0, 'longitude': 51.0, 'halfAngle': 34.0, 'speed': 744.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'measurement based on C3 images and a longitude of ~50 (assuming source is filament). STA and C3 images combined give long ~90 - too far west!', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-18T04:03Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5244/-1', 'enlilList': [{'modelCompletionTime': '2014-04-18T00:41Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5257/-1', 'impactList': None, 'cmeIDs': ['2014-04-18T00:12:00-CME-001']}]}]",2014.04.13_00:12_TAI
3.917008e+22,107.163,0.00817025,4875.325,20.971,2713.55,51.909,0.02603816,39.3,106.887,0.25092009,59547090000000.0,16749350000000.0,4.277995e+23,32.152,2345.666504,4.03,539.817,4000,12038,"[{'isMostAccurate': True, 'time21_5': '2014-04-22T13:48Z', 'latitude': 63.0, 'longitude': 10.0, 'halfAngle': 21.0, 'speed': 240.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-22T13:02Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5284/-1', 'enlilList': []}]",2014.04.16_21:28_TAI
3.690451e+22,113.066,-5.51e-06,8812.979,38.895,3687.38,69.304,-1.321e-05,50.914,116.172,0.19665582,74608040000000.0,14025910000000.0,6.96495e+23,41.659,2142.568848,4.694,0.328,4197,12085,"[{'isMostAccurate': True, 'time21_5': '2014-06-13T06:13Z', 'latitude': -51.0, 'longitude': 40.0, 'halfAngle': 12.0, 'speed': 285.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'based on STA only and using flare source as location, should be remeasured with additional images', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-06-13T00:33Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5766/-1', 'enlilList': []}]",2014.06.07_18:39_TAI
1.842534e+22,118.541,-0.00400755,5672.834,21.43,1392.918,60.521,-0.01153834,41.549,119.151,0.23430742,29907600000000.0,5846860000000.0,2.234519e+23,31.856,2107.280762,3.366,118.86,4294,12106,"[{'isMostAccurate': True, 'time21_5': '2014-07-11T12:52Z', 'latitude': 42.0, 'longitude': 82.0, 'halfAngle': 20.0, 'speed': 815.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-07-11T15:41Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5982/-1', 'enlilList': [{'modelCompletionTime': '2014-07-11T15:17Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5983/-1', 'impactList': None, 'cmeIDs': ['2014-07-11T09:24:00-CME-001']}]}]",2014.07.06_09:24_TAI
5.415875e+22,93.73,8.652e-05,6904.371,24.254,3642.454,47.303,0.00021126,39.536,100.556,-0.1221802,70771970000000.0,5223994000000.0,7.234954e+23,33.336,1759.446655,0.0,6.826,4396,12132,"[{'isMostAccurate': True, 'time21_5': '2014-08-05T02:46Z', 'latitude': -50.0, 'longitude': -90.0, 'halfAngle': 15.0, 'speed': 800.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This is plane of sky only.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-08-05T12:58Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/6332/-1', 'enlilList': []}, {'isMostAccurate': False, 'time21_5': '2014-08-05T01:19Z', 'latitude': -25.0, 'longitude': -27.0, 'halfAngle': 18.0, 'speed': 1100.0, 'type': 'O', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This is the same measurement reprojected to come from the flaring region.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-08-05T12:58Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/6333/-1', 'enlilList': []}]",2014.07.30_22:24_TAI
